AreaHaSIG,lat,lon,cluster,year,is_noise
49.26849064,42.05416809975488,-8.25810348807304,5,2024,False
40.1715191,41.00535210382568,-8.098638841540394,5,2024,False
16.69068746,41.590034065981165,-8.17579756616852,5,2024,False
49.08470405,41.74988142866344,-8.33203722098382,5,2024,False
15.36042899,41.801811444275494,-7.796008407157582,5,2024,False
10.84535159,41.672128105412675,-8.128774082634504,5,2024,False
9.02720533,41.99238690680304,-8.468999056903055,5,2024,False
1.63716912,41.184089673412586,-8.232845862048242,5,2024,False
1.45439351,41.09984087283154,-8.343967366257978,5,2024,False
12.68550935,41.679927910095046,-7.902788621586294,5,2024,False
77.82959664,41.80191261089608,-8.71448417646917,5,2024,False
32.08768454,40.99493670366328,-7.989111934237334,5,2024,False
0.70160747,41.359801710356166,-7.844562136021529,5,2024,False
34.56143375,41.95196239918801,-8.598072263246511,5,2024,False
34.44128717,40.98174944645502,-8.11280402645481,5,2024,False
22.4939527,41.964257489921145,-8.596572917502415,5,2024,False
22.53099463,41.156035285329494,-8.25353224763576,5,2024,False
21.50625869,42.0355078760785,-8.22066001801715,5,2024,False
18.64312977,41.900854165892845,-8.444835330809232,5,2024,False
4.12196939,41.48453130310692,-8.035334392725574,5,2024,False
0.88806515,41.525743115751816,-7.881592239388389,5,2024,False
0.05036561,41.509667022778196,-7.974007737790116,5,2024,False
32.52634833,41.584518735762146,-7.961107290241052,5,2024,False
53.29158801,41.7406369271355,-7.952887221934647,5,2024,False
2.76886994,40.846283396516796,-8.159588331234197,5,2024,False
13.29688321,41.66531936052679,-8.095031304445673,5,2024,False
0.81140874,40.47535453664471,-8.059382837626265,-1,2024,True
34.64610954,41.89964292667665,-8.481991855335114,5,2024,False
0.79087522,40.95793839682703,-8.455130450628845,5,2024,False
1.88885339,41.55233008620324,-8.081479839721206,5,2024,False
2.67914939,41.67259220905777,-6.36143761779149,-1,2024,True
0.28820278,41.47881171812303,-8.13689963294255,5,2024,False
0.02400909,41.52187100000454,-8.093866001330728,5,2024,False
0.14016851,41.51010111290667,-8.097033453012417,5,2024,False
4.58988511,41.525238147217884,-8.090216317917195,5,2024,False
1.27003175,40.96190737988204,-8.059132575764387,5,2024,False
0.22782583,40.91595610088826,-7.946194893793828,5,2024,False
0.383084,41.41871715515554,-8.169974953357857,5,2024,False
0.82534618,41.43122677425592,-8.158020433551735,5,2024,False
1.49975372,41.38757005490033,-8.128480867841889,5,2024,False
5.95665689,41.5386158593068,-8.096671444474422,5,2024,False
4.13023342,41.562420019005906,-8.079451453761079,5,2024,False
0.03005652,41.39198254235984,-8.12209344783003,5,2024,False
11.67675373,41.85233116827274,-8.800402174502153,5,2024,False
16.8443498,41.587062308649685,-8.20754407682349,5,2024,False
22.39786938,41.16971538298838,-8.258407556965254,5,2024,False
33.60603521,41.45690958522757,-7.729687015668502,5,2024,False
27.72584318,41.32741834133912,-7.823255164794183,5,2024,False
14.73028995,41.40491725034348,-8.077258129294144,5,2024,False
0.05813966,41.53844859776172,-8.211219894041047,5,2024,False
0.384758,41.505781807254074,-8.216308558966583,5,2024,False
19.05974993,41.020445111560804,-8.15784102358342,5,2024,False
1.21708103,40.96479531002063,-8.485662058848709,5,2024,False
6.18553844,41.6507378344502,-7.912539352196672,5,2024,False
4.97542485,41.68807456947665,-7.896518215746832,5,2024,False
15.1543382,41.46972857256488,-7.764002778493832,5,2024,False
20.66752013,41.42426853993319,-8.019284156723746,5,2024,False
