AreaHaSIG,lat,lon,cluster,year,is_noise
0.82230127,40.46486011227189,-8.794178133891702,-1,2023,True
0.15947104,40.140574114965766,-8.360948912202755,-1,2023,True
1.50853355,40.875137751872984,-8.264161433404043,9,2023,False
0.01104969,41.140954283351526,-8.54026544330232,9,2023,False
50.54008361,40.94938881447754,-8.042190770803147,9,2023,False
3.76394318,41.69948140176185,-8.264350434415695,9,2023,False
0.89978243,41.975856393434896,-8.558940599359858,9,2023,False
15.33002292,41.78921075256293,-8.715732631253994,9,2023,False
1.62782249,41.13877002464553,-7.844286537855512,9,2023,False
0.50116887,41.66812428615861,-8.49203166962275,9,2023,False
1.8430759,41.24132602547363,-8.691606997679765,9,2023,False
0.60655619,40.93949014584739,-8.026611304742891,9,2023,False
20.4947888,40.95580150850308,-7.926479996327612,9,2023,False
3.04351547,42.02374959082905,-8.151779096487257,9,2023,False
0.71755664,41.24411159412193,-7.94055201988253,9,2023,False
0.6596002,40.893474976891646,-7.847661165232846,9,2023,False
0.60519816,37.978611548960544,-7.60185695235696,2,2023,False
0.9457158,38.323529149881196,-8.760781912682576,-1,2023,True
67.78706107,40.849877112425354,-8.294155938938156,9,2023,False
4.76652148,41.99209536551399,-8.581909243462468,9,2023,False
0.07965729,41.73088841950126,-8.334922621816697,9,2023,False
1.50217744,41.739744650890174,-8.351120814836726,9,2023,False
1.01064331,41.953276522747174,-8.424572416521059,9,2023,False
12.90007443,41.99944273912564,-8.584917788960649,9,2023,False
1.03825669,40.30850623579841,-6.935509331161122,-1,2023,True
1.87863415,41.73000831409429,-8.390281362903139,9,2023,False
1.54215032,41.856518671386404,-8.382089306014567,9,2023,False
0.57502395,40.852144518879285,-7.78008340082361,9,2023,False
8.13861868,41.70150156387709,-8.518377235149082,9,2023,False
20.50644956,41.748485358435246,-7.9508144766005024,9,2023,False
113.26876122,41.00116821429213,-8.001307778928219,9,2023,False
4.78249057,41.74625516546568,-8.47336041961071,9,2023,False
9.99091375,41.5163204986483,-8.08133158798366,9,2023,False
62.6427746,42.08865053941054,-8.219327346861691,9,2023,False
3.35596664,40.994763010044736,-7.966582125252021,9,2023,False
7.25242607,40.97106714066126,-8.00644524216165,9,2023,False
4.50864584,41.64277955781964,-8.176720736704967,9,2023,False
3.32449692,41.66806335462621,-8.130067900929113,9,2023,False
6.85036975,41.817128183661495,-8.517067734262039,9,2023,False
5.21664069,41.662211002151885,-7.811293586578314,9,2023,False
5.61794114,41.80319547086578,-8.526902557989441,9,2023,False
0.78618336,41.42863922818894,-8.225118899132317,9,2023,False
9.13469753,41.56654790141911,-8.08365940739439,9,2023,False
12.67872751,41.93276572453388,-6.906448756292955,8,2023,False
45.03009683,41.58942957239821,-7.99470750933838,9,2023,False
2.90355462,41.65888412806659,-8.649806051860107,9,2023,False
3.12429304,41.59139866222752,-8.154936238623096,9,2023,False
1.17345426,40.97044733269543,-8.071689571923383,9,2023,False
21.02987789,40.87556005856311,-8.282516663191139,9,2023,False
1.0073812,41.663087802681346,-7.780769634634258,9,2023,False
1.68934632,41.855638775444525,-8.386120160094519,9,2023,False
2.65403712,41.53840031046537,-7.957748183184531,9,2023,False
7.16536879,41.69291843077597,-7.984317811047663,9,2023,False
39.72402055,42.015154884663545,-8.14136844273571,9,2023,False
31.86359721,41.57900563394085,-7.96292771708493,9,2023,False
4.00810206,41.69705269279211,-7.8559528759246,9,2023,False
