AreaHaSIG,lat,lon,cluster,year,is_noise
10.70828687,41.75848378171175,-7.026785071358798,2,2021,False
12.74260623,41.180489171237106,-6.922913538658232,1,2021,False
12.19228395,41.19293459683087,-6.800683938591076,-1,2021,True
1.19497241,37.383643270550515,-8.760939431525689,-1,2021,True
8.68079976,37.10733637464435,-8.692942133304562,-1,2021,True
1.52911262,37.23108038923311,-8.578741694086041,-1,2021,True
5.52854843,37.41420661377286,-7.697863749118593,0,2021,False
2.42725454,37.328811193967645,-7.483920499644593,0,2021,False
1933.78685476,37.226695556944414,-8.652894941860874,-1,2021,True
1.81403547,37.059396919960136,-7.7844678389624065,0,2021,False
218.56116275,37.16603327218305,-7.9663306901291575,0,2021,False
12.25305665,37.23713793022472,-8.008875507309195,0,2021,False
6629.60022824,37.23602052084855,-7.57749696416577,0,2021,False
197.02955426,37.39680953158665,-7.902890017519721,0,2021,False
18.08057761,37.330946814618606,-7.786299935784814,0,2021,False
87.533716,37.17778428493581,-8.746793284434274,-1,2021,True
1.09207496,37.485959825351664,-7.65588142277002,0,2021,False
1.19847489,37.22542939978603,-7.457337646310282,0,2021,False
100.1473071,37.196518764281485,-7.533306684069229,0,2021,False
7.63767025,38.78972805546681,-7.338975725564833,0,2021,False
28.4498949,38.36664900202892,-7.249424859236798,0,2021,False
30.76854879,38.33122944777298,-7.4879321831100105,0,2021,False
60.90559341,38.61962833167669,-7.783627896892081,0,2021,False
11.24640168,38.92849226144644,-7.976912722763951,0,2021,False
8.03587191,38.72575959104658,-7.403231495097395,0,2021,False
41.03802343,38.49705885346198,-7.479167762599325,0,2021,False
8.26945596,38.70134911830228,-8.370319826367934,0,2021,False
5.89277884,38.4598595918915,-7.82484203572577,0,2021,False
16.73560968,38.68964095171028,-7.449008515034471,0,2021,False
24.50507516,38.579191414827,-7.4294041270059346,0,2021,False
25.94155645,38.36938128011703,-8.213769002174452,0,2021,False
24.36638434,38.510436568309125,-7.381730616221531,0,2021,False
52.19641752,38.816719107706206,-8.028224283175915,0,2021,False
13.40876364,38.82548982534446,-7.433768472532169,0,2021,False
6.0182194,38.7607990177354,-7.478970037337151,0,2021,False
21.19405518,38.79492023117811,-7.427533820784996,0,2021,False
42.58471399,38.34725217036909,-8.055371661729504,0,2021,False
10.15139366,38.6453784720693,-8.323373835611813,0,2021,False
13.92873602,38.60743233363335,-7.868894746468505,0,2021,False
38.29889388,38.92452747814305,-7.880030852113331,0,2021,False
33.5941615,38.3305365384106,-8.049776871798958,0,2021,False
61.17254606,38.941892425780445,-8.12419932742094,0,2021,False
10.02860805,38.221554842796834,-7.5380048816050795,0,2021,False
22.20432018,38.77172465552044,-8.049800460084754,0,2021,False
36.80667496,38.498991313802804,-7.968004516568444,0,2021,False
5.42254536,38.71805352066105,-8.116407878273902,0,2021,False
1.47820706,38.32254430314695,-7.384846709678625,0,2021,False
1.73120238,38.27140131329145,-7.216008747799265,0,2021,False
1.42193145,38.3397557531817,-7.323256564676117,0,2021,False
3.33943019,38.55523758940945,-8.573064987588223,0,2021,False
14.46046999,38.42898510323976,-7.397823156497011,0,2021,False
10.3173454,38.26615213550962,-7.608260920267587,0,2021,False
2.69225963,38.41792581038322,-8.319937778860194,0,2021,False
5.46601554,38.716806909247175,-8.128306657449865,0,2021,False
1.98020646,38.69756618086415,-8.326154277130192,0,2021,False
7.19074938,38.46490833527325,-8.173301120906167,0,2021,False
109.93120727,38.29148112187813,-7.505605162771546,0,2021,False
8.43223098,38.676174489596015,-8.361553734058887,0,2021,False
26.81960477,39.207054297033764,-8.067383564204583,0,2021,False
1.75217397,39.071399398466795,-7.829240851925208,0,2021,False
10.2401444,39.08160032076505,-7.703055611871143,0,2021,False
8.47123859,39.255787877712194,-7.808887663609454,0,2021,False
170.68326579,38.91429841557246,-7.856613898303977,0,2021,False
5.59152674,39.08461604920217,-7.026218905016592,-1,2021,True
205.43766563,38.8501888986347,-7.29237036177583,0,2021,False
33.72419725,39.02048870771875,-7.239893715757588,0,2021,False
6.11238461,39.443746641742784,-7.6284693013006795,0,2021,False
15.60038069,39.47276163487164,-7.753425211104436,0,2021,False
6.75673253,39.251886075163036,-8.160099350039305,0,2021,False
6.31469515,39.09436587262923,-7.469626619182424,0,2021,False
12.28243814,39.33512259598297,-7.67934369567091,0,2021,False
13.82590768,38.978900151776195,-7.28517578402441,0,2021,False
1.34664334,38.95769121490938,-7.0111431592338604,0,2021,False
10.43852438,39.16251936503251,-7.650401083707703,0,2021,False
1.41412776,39.00824474871739,-7.06978816531855,0,2021,False
11.36586127,37.71584550094622,-7.702988016532507,0,2021,False
34.94980193,38.26477254814916,-7.2476088913528445,0,2021,False
1.12887033,37.47219627169835,-7.87296760693926,0,2021,False
9.35002021,37.919609249422805,-7.614215456120081,0,2021,False
5.83092044,37.95475732256646,-7.75511349586122,0,2021,False
54.92290874,37.61345518983777,-7.970814907261905,0,2021,False
5.00146718,38.2772068640745,-7.182583396557422,0,2021,False
0.66449914,38.275430187801824,-7.181860355256668,0,2021,False
7.35793698,37.989191687614856,-8.093458615290164,0,2021,False
72.15731716,37.650019701315145,-8.49517876542029,0,2021,False
5.96618201,37.69388057392685,-8.070167525760576,0,2021,False
1.47560174,38.17913392157794,-7.825479999912362,0,2021,False
1.73414885,37.67878345445485,-8.216334995847127,0,2021,False
11.3888099,37.9219444551444,-8.179609322741973,0,2021,False
199.57524058,37.812016248211734,-8.061913597931966,0,2021,False
23.00556958,38.18897589691549,-8.123202762549253,0,2021,False
4.18327142,38.14140625164964,-7.319912347483897,0,2021,False
1.01817262,37.52816743526264,-8.780707756803016,0,2021,False
1.82106275,37.920878054784346,-7.462926600522847,0,2021,False
3.99813926,38.023123733537204,-7.845711589223355,0,2021,False
1.94165207,38.02953808504345,-7.861713479900197,0,2021,False
4.4509677,38.02233954789437,-7.814838803051482,0,2021,False
5.537876,37.88826170876968,-7.43593427045349,0,2021,False
9.47039654,37.54980124821594,-7.803843849442709,0,2021,False
2.44479411,38.15341257229833,-7.921486997815583,0,2021,False
1.0677577,37.594168683702414,-8.805007099544204,0,2021,False
2.23119413,38.108467298837844,-7.4300410526352625,0,2021,False
5.02261749,37.77140886143419,-8.234211218084017,0,2021,False
913.86256663,37.410690775448806,-8.544310698231218,0,2021,False
5.8107333,37.85010621680205,-7.543276387115899,0,2021,False
10.0573194,37.53273894193612,-7.979165607136628,0,2021,False
15.62685837,37.5264769255859,-7.835543985048459,0,2021,False
2.21786088,37.90314101593184,-7.857113111983963,0,2021,False
11.2104067,37.754819211030735,-8.390472001440175,0,2021,False
6.12216846,37.43161241033769,-8.4790280174329,0,2021,False
4.03407022,37.702542821214585,-7.865362254672566,0,2021,False
3.48216604,38.23167144780175,-7.395435770213186,0,2021,False
1.43210323,38.12637189448187,-7.6619492369255315,0,2021,False
1.64695621,38.10440412663363,-7.437932303025382,0,2021,False
5.09222175,37.634361547614375,-7.9976160568580665,0,2021,False
3.12953221,38.01911476697815,-7.336371988479594,0,2021,False
2.76920231,38.08859813700237,-7.448299355388864,0,2021,False
1.39205645,38.21031446903736,-7.817570119252863,0,2021,False
3.45734475,37.852943028709106,-7.36817383000385,0,2021,False
2.56100415,38.19093434532518,-7.244986250061847,0,2021,False
4.18283204,37.631543648414315,-8.056940072965762,0,2021,False
26.98812764,37.55467412866661,-8.06624777449751,0,2021,False
1.31670473,38.20378927109317,-7.773734403455122,0,2021,False
1.8862769,40.537971462429915,-7.19643635204111,-1,2021,True
1.52345626,40.45457234838193,-7.723269539635208,-1,2021,True
1.29995499,40.684333143703824,-7.482408722045507,-1,2021,True
4.61056903,40.979222823851124,-7.277649709200202,1,2021,False
12.20056186,40.33917987542955,-6.916444384529687,-1,2021,True
1.47265225,40.7668193627556,-7.313519590427555,1,2021,False
3.38353199,40.73050576002173,-7.001243822190251,1,2021,False
1.01197287,41.0027820393695,-7.056921313574217,1,2021,False
6.3404764,40.564115309479,-7.539510170462256,-1,2021,True
333.74185606,40.803891890295084,-7.028436182996016,1,2021,False
23.19203803,40.79427708167961,-7.026871337372391,1,2021,False
12.2356588,40.74359958171311,-7.356540917270137,1,2021,False
24.52779884,40.60820996441854,-6.898961430785939,-1,2021,True
1.17333446,40.805251515677845,-6.938046929567072,1,2021,False
52.2761123,40.814994141200444,-7.001595104962666,1,2021,False
1.06954301,40.45747446182493,-7.774633283280451,-1,2021,True
436.86040736,40.32886111391426,-7.248361635899436,-1,2021,True
4.97011411,40.64970613974252,-7.385627763225422,-1,2021,True
1.45524422,40.65557734046553,-6.83441181836204,-1,2021,True
7.97196425,40.66717568931522,-6.832450753462065,-1,2021,True
10.30615468,40.920583612973466,-6.937871862123152,1,2021,False
9.2641112,41.02085169252563,-7.025985526447367,1,2021,False
16.54631317,40.668846570931976,-6.854997086141606,-1,2021,True
20.74206797,40.64945387159895,-6.802814856594456,-1,2021,True
44.82398456,41.04355658000448,-7.087409424292846,1,2021,False
1.84462605,40.85661322608634,-7.227924283046512,1,2021,False
22.38333123,41.03367099311557,-7.051168709088094,1,2021,False
1.31962483,40.28031593518465,-6.88885724961632,-1,2021,True
30.66225689,40.6857861489715,-7.07648569584213,1,2021,False
6.88102187,40.87277362317975,-7.143068722702082,1,2021,False
13.21974329,40.564371870759594,-7.191393657299571,-1,2021,True
1.99591496,40.73536744527825,-7.414067983761227,-1,2021,True
3.81403422,40.32905562099823,-7.013511581982278,-1,2021,True
5.09413677,40.33053531418778,-7.074432616057774,-1,2021,True
13.3954574,40.54741449661015,-7.345367206675281,-1,2021,True
3.43613525,40.915086364738634,-7.224823809414994,1,2021,False
5.80556827,40.71716382306794,-7.095486489807871,1,2021,False
349.62249047,40.32934921803492,-7.732653348273667,-1,2021,True
1.87147452,40.98127698168582,-7.029161945122661,1,2021,False
1.31007562,40.71661712185734,-7.223841184339782,1,2021,False
3.50809373,40.98241142337302,-7.292075501443459,1,2021,False
1.00062795,40.55227268992393,-7.613776638490605,-1,2021,True
24.55881418,39.88523690318506,-7.705200764929106,-1,2021,True
20.38773516,39.78217593127255,-8.270615627552205,0,2021,False
29.71649297,39.89762131159219,-6.96097776569998,-1,2021,True
23.20743075,39.7729251848683,-8.057996469293272,0,2021,False
15.87690301,40.19277470720991,-7.623387397022075,-1,2021,True
8.1152871,40.17980595064906,-7.591198528064189,-1,2021,True
5.07965336,40.110389464873755,-7.446553844364566,-1,2021,True
7.05707113,40.921586949434406,-7.702044597105227,2,2021,False
18.37927951,40.96517575391088,-8.09916977936133,2,2021,False
2.06533537,41.061210952754706,-8.176773509642489,2,2021,False
36.20771082,41.05003817900322,-7.904705382711532,2,2021,False
10.5330803,41.01888696179107,-7.89844647436217,2,2021,False
11.31969533,40.86288187361389,-7.824535721090703,2,2021,False
1.06662793,40.923560061580815,-7.965270701641919,2,2021,False
2.01321438,40.92784979727736,-7.9661250558673995,2,2021,False
3.82433536,41.01368665568701,-7.935414053184479,2,2021,False
4.22842583,41.02265669478396,-7.896403085153966,2,2021,False
28.92106773,41.02786498114719,-8.148951135620747,2,2021,False
21.08228821,40.94913148233608,-7.98444139100296,2,2021,False
5.37347188,40.892764168457575,-7.811261961453114,2,2021,False
22.05964165,40.92423841524796,-7.71699418359035,2,2021,False
2.67794723,41.05630060179441,-7.414217050150407,-1,2021,True
3.1085101,41.06128954165179,-7.876438009886214,2,2021,False
161.19609682,40.99686268082994,-7.843871860676716,2,2021,False
36.1392672,41.07846586726781,-7.920273330995045,2,2021,False
4.20855264,40.928296381195906,-7.993818747191426,2,2021,False
2.23197473,41.00263659026777,-8.04735342829392,2,2021,False
2.86195649,41.050601328186794,-8.01740130449791,2,2021,False
2.69632073,41.05688629902074,-7.90525704277804,2,2021,False
7.22889837,40.652146757041955,-8.122787462904398,-1,2021,True
17.28427013,41.10180616197786,-7.937494196431912,2,2021,False
2.94279844,41.06884364721108,-7.96367264810613,2,2021,False
22.27437771,41.06099812721209,-7.853598082224924,2,2021,False
9.29200177,41.004877464335955,-7.926921991875584,2,2021,False
5.90549252,40.96551887964851,-7.8556691987666865,2,2021,False
2.20273833,41.050768073204765,-7.381036360342254,-1,2021,True
42.82065515,40.852976444155395,-7.812166186009033,2,2021,False
4.9725853,41.076923802916134,-7.894242246912233,2,2021,False
29.49557712,41.079012871824176,-7.881016492303514,2,2021,False
3.3001798,40.986554538250076,-7.869860054081585,2,2021,False
1.56677889,41.04529172964679,-7.881430702766138,2,2021,False
13.65761714,41.06579544221994,-7.9214853285859785,2,2021,False
1.52467756,40.80977549165799,-7.638114804827966,2,2021,False
2.07135578,41.04120315915086,-8.128059091764538,2,2021,False
26.81833995,40.97643310516168,-7.9957445457381535,2,2021,False
10.63044481,41.02411955565749,-7.891518338294111,2,2021,False
92.726554,40.849230804175164,-8.189155743893037,2,2021,False
6.20652464,40.94163290621523,-8.00367096991665,2,2021,False
1.48647086,41.01282043258451,-7.500476384279732,1,2021,False
77.79534867,40.98034091572622,-7.912584931896734,2,2021,False
1.51712149,41.05339412390907,-7.976196902860005,2,2021,False
1.69610365,40.55132715281905,-8.07133951613358,-1,2021,True
6.08209656,40.93586921233775,-7.92931224100007,2,2021,False
27.79163655,40.92531487587878,-7.804628555658558,2,2021,False
52.07156177,40.98734632177833,-7.903297108520391,2,2021,False
5.68541653,41.07598826731579,-7.650866878687325,2,2021,False
13.08251827,41.00616309802929,-7.815227792634058,2,2021,False
13.02936124,40.83516954532599,-7.707899322079029,2,2021,False
200.9536587,40.969070584244434,-7.91408205407498,2,2021,False
3.31987271,40.957551033189354,-8.066484323658223,2,2021,False
17.82227385,40.67972760130353,-7.586785454880517,-1,2021,True
37.0744312,41.05101620254351,-7.518593653401457,-1,2021,True
38.00840917,40.941665743497346,-7.788157946463654,2,2021,False
42.25769612,41.047838230845606,-8.142601421531865,2,2021,False
3.73789617,41.03397786056571,-8.183961553687494,2,2021,False
7.16548721,40.61329466781258,-8.151354684888185,-1,2021,True
15.52367074,41.02404125527799,-8.169744707036275,2,2021,False
2.62254553,41.041088556585464,-7.987473558960914,2,2021,False
23.3697705,41.03988656053779,-7.9824773402633165,2,2021,False
2.05986123,41.06022802989798,-7.371586727920044,-1,2021,True
6.77186019,41.07190497613959,-8.172946969761444,2,2021,False
6.93399244,41.02173198454618,-8.055499944494695,2,2021,False
4.68080768,41.05677669874318,-7.883425640180284,2,2021,False
7.58768427,40.94119856859117,-8.055233834244293,2,2021,False
1.50178651,40.981041659329016,-7.796604438692788,2,2021,False
86.22753782,40.96115834740993,-8.028515006666623,2,2021,False
5.2215095,40.96477777418367,-8.080296975175779,2,2021,False
17.186202,40.966776364491935,-8.027379029187205,2,2021,False
80.2459514,40.95893870770274,-8.051179399230556,2,2021,False
98.08344754,40.88247281767774,-7.848418685730291,2,2021,False
2.274496,40.89079444580732,-7.903896061529266,2,2021,False
3.09505707,40.908330734510244,-7.812080152057749,2,2021,False
8.24201191,40.90993170717686,-7.816877391124438,2,2021,False
4.5534582,40.9660215920089,-7.996753383435874,2,2021,False
1.86974328,40.943303356952335,-8.053100935068391,2,2021,False
3.45010591,40.96032247489442,-8.079084501733993,2,2021,False
17.44739709,40.95447155444413,-8.06676757165399,2,2021,False
1.9572207,41.06899465457643,-7.870542361329298,2,2021,False
2.92700435,40.93243569474905,-7.8053563048688615,2,2021,False
2.08408216,40.772285830855175,-7.894213414335735,2,2021,False
1.1223893,40.8750540410467,-7.768826071763818,2,2021,False
2.90064065,40.96173881120144,-7.837637988532447,2,2021,False
2.32752931,40.21768158879355,-8.60271536135044,0,2021,False
10.3310741,40.97616920602438,-8.149398619187322,2,2021,False
12.02011172,41.024968432314814,-8.159347528480758,2,2021,False
5.8463635,41.00432048921766,-8.093884650519483,2,2021,False
1.22764671,40.94577367120072,-8.55559087643461,2,2021,False
5.37330837,40.99926180867449,-8.503750534487569,2,2021,False
18.50927831,40.95822509166107,-8.484800932903509,2,2021,False
1.33795655,41.01509503523905,-8.459367052455088,2,2021,False
19.36181576,40.75570534862539,-8.292802245631284,-1,2021,True
95.53311016,40.995426490802174,-8.110792578696879,2,2021,False
2.10913683,40.760789557791,-8.421401766079255,-1,2021,True
3.13445306,40.94940576541106,-8.532994171773243,2,2021,False
1.2323407,40.729067198712876,-8.453795755822142,-1,2021,True
154.79666818,40.97823574813504,-8.108888120192894,2,2021,False
6.49342925,40.81650867366051,-8.448300615344998,-1,2021,True
16.47484397,40.87076281842745,-8.260425175542808,2,2021,False
3.48476496,39.769342837059256,-8.453938403418256,0,2021,False
2.09546018,39.838229920563194,-8.670070172272764,0,2021,False
8.57496774,39.98735258062239,-8.622341831643713,0,2021,False
1.40269987,39.874239849274794,-8.899456539230487,0,2021,False
2.31121707,39.899112151115965,-8.33141533101503,0,2021,False
1.50273623,39.87507835302392,-8.854740091043196,0,2021,False
1.162776,39.85778568014075,-8.867418258239857,0,2021,False
3.60311753,41.21607848905608,-8.225350044014016,2,2021,False
1.31967348,41.19534407226731,-8.217613863225587,2,2021,False
0.9622761,41.09898321552059,-8.513190345828134,2,2021,False
1.46832405,41.14095854240608,-8.161623684455163,2,2021,False
1.00130504,41.20658190587635,-8.232893671891306,2,2021,False
1.49151773,41.27239380437655,-8.31450204855817,2,2021,False
6.57582205,41.309587948038086,-8.587665832759104,2,2021,False
1.22629666,41.027139468739726,-8.398283882710952,2,2021,False
36.58829839,41.09893894999391,-8.508421070076734,2,2021,False
7.28311972,41.238468911067066,-8.172284943469652,2,2021,False
7.9988716,41.152494383028035,-8.437736506860071,2,2021,False
1.00103204,41.219110463783146,-8.399920759974096,2,2021,False
2.74677384,41.14590759251365,-8.412688424938668,2,2021,False
16.30416467,41.28389188617566,-8.117937962782634,2,2021,False
85.03672445,41.1642040777063,-7.944969048018485,2,2021,False
5.38335657,41.14741123504914,-8.045870780439976,2,2021,False
10.67979731,41.22204744233987,-7.895638627229097,2,2021,False
6.39535828,41.11151754427928,-8.4037259462305,2,2021,False
31.76357282,41.147593308560346,-7.970237819711821,2,2021,False
30.98876123,41.22350318820328,-7.889934540281363,2,2021,False
71.82213238,41.207139586774915,-8.012811227217664,2,2021,False
4.40993403,41.13475180630068,-8.096893880614566,2,2021,False
33.77988598,41.13442693215165,-8.25156562819153,2,2021,False
10.76236087,41.169050452623594,-7.945026499411151,2,2021,False
6.18812905,41.20466893151674,-8.435826311838287,2,2021,False
2.49940867,41.39850628783234,-8.180816283044555,2,2021,False
23.69873983,41.18442516214191,-7.998908167178295,2,2021,False
6.94870571,41.06030844054389,-8.331239422095619,2,2021,False
14.36174159,41.168611771795824,-8.046350377192146,2,2021,False
1.37821622,41.2204965784538,-8.22494518697668,2,2021,False
7.80673641,41.11001504559598,-8.464235746371099,2,2021,False
5.01426894,41.42446230287581,-8.69544549928556,2,2021,False
29.79120675,41.15131329380824,-8.06913371271218,2,2021,False
9.69443466,41.13613787568651,-8.316382562178877,2,2021,False
1.32450044,41.31049003127588,-8.55630187121537,2,2021,False
2.89556138,41.12924737804226,-8.253291945219944,2,2021,False
5.47359792,41.113600848331856,-8.201890229451484,2,2021,False
8.03868986,41.30245522565116,-8.203861728672704,2,2021,False
5.49555261,41.3269402419368,-8.246320265936085,2,2021,False
1.08376157,41.203557374544715,-8.127754019483058,2,2021,False
0.93386183,41.3539271740085,-8.5081516338258,2,2021,False
3.17141142,41.340926570969074,-8.261158903530855,2,2021,False
