AreaHaSIG,lat,lon,cluster,year,is_noise
0.05212912,41.32403385116688,-8.540531629409267,16,2022,False
181.85988563,39.819629810324734,-8.795026717033647,2,2022,False
282.8820045,39.61974960563765,-8.236704207293354,3,2022,False
0.18897301,38.80916734159608,-9.121207316821009,1,2022,False
0.91342942,41.734479458797885,-8.21392733127258,-1,2022,True
0.09189836,41.31708108651925,-8.58954293963521,16,2022,False
0.04472559,40.3833665305353,-8.412892338968163,4,2022,False
27.962491,40.96851312056853,-8.106533662588024,-1,2022,True
227.98839731,40.81176232494949,-8.282782764770946,-1,2022,True
0.54463444,40.96824350098975,-8.482929121311411,-1,2022,True
0.7696508,40.98744261963549,-8.459765915847989,-1,2022,True
0.03328278,40.36437700659835,-8.389852146176239,4,2022,False
0.80419632,40.95525151499484,-8.482190638678055,-1,2022,True
2.27987578,40.959437730732375,-8.482925806385547,-1,2022,True
2.97732492,41.03702005139866,-8.501320093963132,-1,2022,True
18.75203356,40.987258145134774,-8.092352348168562,15,2022,False
0.66590985,41.06197850259763,-8.293072309501492,-1,2022,True
49.91729769,40.988633210800394,-7.979408735110206,-1,2022,True
0.03744139,40.34401812924079,-8.459773716676075,4,2022,False
10.48693687,40.976356374764585,-8.15487053636025,-1,2022,True
0.10406998,40.392221739814524,-8.473238118541055,4,2022,False
1.14473474,40.99653694967849,-8.253987746533197,-1,2022,True
2.29496874,40.33265876909541,-8.471326325136705,4,2022,False
2.56919798,40.94738934016808,-8.589560390359258,-1,2022,True
1.25070489,41.04209035831318,-8.460020765108183,-1,2022,True
1.04458371,40.98968592204814,-8.439433827919158,-1,2022,True
1.31691793,40.56491784833001,-8.56868526147659,4,2022,False
0.01424797,40.37080382826983,-8.468440097569875,4,2022,False
223.64366681,40.64071773209608,-8.337139787879648,-1,2022,True
0.42738634,40.35978500799277,-8.45370150731362,4,2022,False
46.65822509,40.74858688494001,-8.470733761537186,-1,2022,True
1.97837386,40.48584629510673,-8.659026733531084,4,2022,False
37.48916732,41.0459287038166,-8.457126563057116,-1,2022,True
0.93657021,40.62388759320498,-8.69278741567775,-1,2022,True
0.73687808,41.007697078396085,-8.525837209081303,-1,2022,True
0.0086156,40.32536502638678,-8.448553886358175,4,2022,False
2865.39713626,40.727919442626316,-8.516882153821399,-1,2022,True
0.13630538,40.33929008751116,-8.490268904569099,4,2022,False
0.66138023,40.62242743517308,-8.485887737639777,4,2022,False
0.8485555,41.041713712851326,-8.326118499897715,-1,2022,True
1.03521398,40.69221199281462,-8.489342123213046,-1,2022,True
0.47106198,41.05584715693097,-8.242987564582528,-1,2022,True
1.79199215,40.68184898906851,-8.492013702212695,-1,2022,True
10.93083416,40.86177183735527,-8.426422216339967,-1,2022,True
0.57271419,41.015615939476675,-8.488360109551316,-1,2022,True
0.62001059,40.47449863097863,-8.407094661336217,4,2022,False
0.87839982,40.34575847077088,-8.47452523392952,4,2022,False
4.3521788,40.632879367142415,-8.517554667061363,4,2022,False
6.29671022,40.55719604250585,-8.570496420611462,4,2022,False
2.96267695,40.58211707105039,-8.60415721171844,4,2022,False
2.6070846,40.975123350034025,-8.517842991385608,-1,2022,True
0.66695686,40.97451021723086,-8.516884594587111,-1,2022,True
1.18466786,40.57463821890634,-8.583778573277334,4,2022,False
0.47099483,37.54882318270951,-7.6032379178122556,-1,2022,True
0.61464991,37.710890041499944,-8.653433037162536,-1,2022,True
2.76422081,37.50151536861145,-8.015536428977674,-1,2022,True
2.82364342,38.20289083741551,-7.2812483092981894,-1,2022,True
1.86003141,37.88233295846111,-8.004426777194984,0,2022,False
4.75930621,37.88207479987173,-8.235857627348993,-1,2022,True
1.68040864,37.93390838317933,-7.9147373260891225,0,2022,False
5.54753671,38.11365265233059,-8.380106187310178,-1,2022,True
2.93844958,37.89008256844426,-8.17473788738327,-1,2022,True
1.05546359,37.409657215270244,-8.265490296985169,-1,2022,True
0.49926916,37.9270566261522,-7.553802968621726,-1,2022,True
3.64728538,37.58405231061467,-8.23827363926069,-1,2022,True
1.20110604,37.800614581892304,-7.859927362925308,0,2022,False
6.78383322,37.78877704324635,-7.896561358462003,0,2022,False
0.98449321,38.07456332753072,-7.380098566898806,-1,2022,True
2.46386653,38.21677572318488,-7.833917352795694,0,2022,False
4.0885702,37.740067947212395,-7.842545180248117,-1,2022,True
0.9674693,37.59662831071135,-7.640860664063507,-1,2022,True
13.82800829,37.610548966301955,-7.752384189118007,-1,2022,True
0.73732949,38.02847166917203,-7.861624555805829,0,2022,False
1.48828765,38.1140008502265,-7.9767419333680705,0,2022,False
1.89369938,38.02988534676824,-7.86185912618843,0,2022,False
1.64792862,37.98946989035989,-7.607488580674868,0,2022,False
14.88157737,38.05244516911278,-7.993064969896034,0,2022,False
1.63252621,37.71191597567009,-8.658889616907107,-1,2022,True
3.92246531,38.010455887716894,-7.882348758522194,0,2022,False
2.8471778,37.785665739139645,-8.314792392015013,-1,2022,True
0.63697476,37.90228256667944,-7.583033696441031,0,2022,False
0.7742585,38.01902060202011,-7.944287662550837,0,2022,False
2.30725789,38.03646372284834,-8.243072753618177,-1,2022,True
1.54871588,38.01162068093507,-7.879212327028445,0,2022,False
9.36596484,38.15138539411949,-8.027212018772877,0,2022,False
2.00206414,38.02105099207943,-7.891430588831154,0,2022,False
43.34692868,38.01034270385648,-7.542115215746111,0,2022,False
49.07447511,37.99660303830497,-7.345884391862376,-1,2022,True
2.94990269,37.885489959580724,-7.369473539058049,-1,2022,True
0.72895644,38.20216530974242,-7.280916863182603,-1,2022,True
1.28112496,38.10017658042716,-7.424259939163821,-1,2022,True
1.31919094,37.67209760365797,-8.66276434020123,-1,2022,True
16.52394775,37.9922026986045,-7.533053414810027,-1,2022,True
0.51862756,38.017586225556116,-7.846251801331073,0,2022,False
0.58619171,38.021701040313665,-7.846892894322906,0,2022,False
2.0321915,38.022392474113836,-7.846680298699232,0,2022,False
116.79501134,37.81107509097569,-8.172444049014619,-1,2022,True
4.14665813,38.24072931795389,-7.898972848958533,0,2022,False
0.74117847,38.022185572717476,-7.45427926763873,-1,2022,True
255.94228302,37.52869057158501,-8.672278433042303,-1,2022,True
0.73793701,38.09189153748173,-7.9806166470485564,0,2022,False
1.43108298,37.912254579745245,-7.931017312689697,0,2022,False
0.64943416,37.999341763614005,-7.854244498312931,0,2022,False
95.67994891,38.10463490050633,-7.723834473235791,0,2022,False
1.63770505,37.954254035705056,-8.046352421831774,0,2022,False
5.61007106,41.66901199663368,-8.23127096630045,-1,2022,True
19.21467204,41.46679712084534,-8.077566025744293,14,2022,False
9.53489272,41.547925820576616,-8.12747380704091,14,2022,False
4.51107626,41.3584341972441,-8.072534579286186,14,2022,False
4.89536618,41.50323130838981,-8.511210796039782,-1,2022,True
25.93327113,41.504988612012674,-8.137907253729772,14,2022,False
89.660643,41.658174428054096,-8.142649662999515,13,2022,False
0.55999572,41.572801456994256,-8.136375978275703,14,2022,False
39.58185237,41.578020285981566,-8.01695006700722,-1,2022,True
7.22322763,41.57441759262872,-8.017232483335404,14,2022,False
0.73864632,41.54139452083585,-8.034995280198718,14,2022,False
6.52441552,41.658449938764015,-8.154988579507911,-1,2022,True
1.68771777,41.64744613521776,-8.161573396785656,13,2022,False
1.16066473,41.65399282941527,-8.027094282941105,-1,2022,True
20.05333197,41.67458889583914,-8.09007883004697,-1,2022,True
4.31566114,41.66627843181047,-8.137454109102208,13,2022,False
12.01041272,41.58059784352051,-8.069866008612887,14,2022,False
4.66829917,41.72943414265875,-8.37220651118463,12,2022,False
1.1518544,41.57673243997806,-8.104490565286513,14,2022,False
38.53655055,41.511503207331494,-8.107056050682933,14,2022,False
28.05780401,41.67831939783141,-8.079085847362741,-1,2022,True
9.24357777,41.57516011334545,-7.9666329817652946,-1,2022,True
55.92426997,41.679507325572665,-8.302701143230173,-1,2022,True
21.91528454,41.62645611345154,-8.258223720525724,-1,2022,True
6.68535059,41.77411932791882,-8.248604102171171,12,2022,False
2.88205392,41.536363211277624,-8.153664687875642,14,2022,False
1.03002138,41.47409471219069,-8.510649311393054,-1,2022,True
2.08642902,41.44596789443779,-8.125958545922757,14,2022,False
33.32883238,41.58285273192861,-8.347359107695215,-1,2022,True
0.83688384,41.62085860982316,-8.213169261818125,13,2022,False
0.51763881,41.483164911077026,-8.09526666397522,14,2022,False
3.8215993,41.57682114735491,-8.012738093185938,-1,2022,True
31.32741406,41.518674593076284,-8.257804428013706,-1,2022,True
11.56429746,41.737622942621684,-8.319868116951548,12,2022,False
17.35937331,41.69222009449661,-8.0443898580722,-1,2022,True
82.79786675,41.74561401411228,-8.293127791219643,12,2022,False
94.59042111,41.42999197254828,-8.132821411428298,14,2022,False
53.10141755,41.5474219987206,-8.044067221976713,14,2022,False
3.25291282,41.42481331834099,-8.174953180013917,14,2022,False
2.40134047,41.4114708199237,-8.185534962725832,14,2022,False
1.15004311,41.729815644277004,-8.478886660537428,12,2022,False
1.10521625,41.564248687711945,-7.822778151354715,-1,2022,True
0.80271879,41.76751435166056,-8.254112842265323,12,2022,False
4.33541957,41.631838730413165,-8.0947551811068,-1,2022,True
4.91769577,41.7227763533013,-8.40261151548338,12,2022,False
19.03884399,41.568207633775685,-7.838061475104718,-1,2022,True
11.99480968,41.52827606817943,-8.031961031055168,14,2022,False
22.22669206,41.53669275443007,-8.099828895461986,14,2022,False
1.56363347,41.56527259681768,-8.123443170410502,14,2022,False
11.34469906,41.547501277604056,-8.312844713495117,-1,2022,True
1.29018936,41.68074251141306,-8.256588892882544,-1,2022,True
2.82533747,41.68287927690759,-8.483858543276675,-1,2022,True
123.70736537,41.65271427364703,-8.114632247812771,13,2022,False
11.43561857,41.72304794616504,-8.239650470069313,12,2022,False
1.1448188,41.708659605391006,-8.241370194353138,-1,2022,True
72.83759884,41.67974553464502,-8.247515867267893,-1,2022,True
5.49664551,41.482723939676475,-8.035585435626881,14,2022,False
5.50899237,41.72648769310882,-8.394160405372167,12,2022,False
1.30036233,41.61327211556376,-8.214869219382821,-1,2022,True
0.4826989,41.42415553966864,-8.139929194137823,14,2022,False
2.32808726,41.58150979809528,-8.095574174392494,14,2022,False
1.34823224,41.55755162045013,-8.186024041822487,14,2022,False
1.15415458,41.54832270012588,-8.098557952668923,14,2022,False
4.71087689,41.51732406759241,-8.027597962497236,14,2022,False
3.96760586,41.75309981323284,-8.411319916799496,12,2022,False
1.86609192,41.65921050323782,-8.158346652126799,13,2022,False
0.70421717,41.64975750198863,-8.170152434654486,13,2022,False
1.30326705,41.54085582259827,-8.011017413951368,14,2022,False
0.63359011,41.67460601244696,-8.35899098970386,-1,2022,True
1.66922548,41.67526105660409,-7.993632355296656,-1,2022,True
6.86360241,41.54466530734554,-8.01137302272231,14,2022,False
1.12768766,41.38885922960271,-8.4283401739085,-1,2022,True
1.34006636,41.66822050233369,-8.072203795730683,13,2022,False
19.8105434,41.51665902296358,-8.2269861886715,14,2022,False
4.35483601,41.49278416624654,-8.119912009411383,14,2022,False
1.81755766,41.56119316527602,-8.139209142685369,14,2022,False
0.21313502,41.53440000522357,-8.153326150781137,14,2022,False
4.57049165,41.70642097003722,-8.478909938461099,12,2022,False
16.15571267,41.672579216018036,-7.989614591093632,-1,2022,True
4.51127508,41.6699598479138,-8.02131840111225,-1,2022,True
42.29966862,41.75661929025631,-8.309733268804655,12,2022,False
0.31073956,41.49463041425045,-8.160515627205777,14,2022,False
2.78525075,41.73941270166651,-8.29360652832938,12,2022,False
2.42237287,41.692232371095805,-8.03500527304836,-1,2022,True
0.57066194,41.490994085896695,-8.046547392044962,14,2022,False
0.37777404,41.3896867029709,-8.113970528641426,14,2022,False
2.18615181,41.75391253336558,-8.275359527717793,12,2022,False
1.23275091,41.701055189653154,-8.466921508513177,-1,2022,True
2.33200231,41.43753230831549,-8.456971769474196,-1,2022,True
3.35411406,41.606998892786315,-8.20814274788747,-1,2022,True
18.76435789,41.73317800589649,-8.223912851914301,-1,2022,True
0.66063467,41.74017982390349,-8.21009786678492,-1,2022,True
35.85642557,41.732384749863805,-8.34523106014506,12,2022,False
5.86916509,41.59535009060329,-8.194637000225034,-1,2022,True
0.59181656,41.630652047769935,-8.212830585944472,13,2022,False
5.76730756,41.42005599179978,-8.221449499363871,14,2022,False
0.23001674,41.49173050733043,-7.975701766373871,-1,2022,True
1.58164042,41.51063316771537,-8.571580752554475,-1,2022,True
0.36075372,41.43247388685986,-8.223298044570917,14,2022,False
4.57241558,41.606408174765996,-8.275045285905072,-1,2022,True
16.68487892,41.62901281084996,-8.17844498971829,13,2022,False
0.39221249,41.57060074575202,-7.942747701092048,-1,2022,True
2.0566891,41.593350367355676,-7.955656950927939,-1,2022,True
0.29010127,41.3667603047319,-8.072450189935365,14,2022,False
1.5401821,41.51113139485599,-8.505744634306652,-1,2022,True
20.4883788,41.52969745813001,-8.038539305142756,14,2022,False
17.58964539,41.471102307863696,-8.09871818479627,14,2022,False
16.17720909,41.494771489128105,-8.096980409587077,14,2022,False
2.52404188,41.42718679128741,-8.193119189511538,14,2022,False
0.33525872,41.47725699062417,-8.123078008025178,14,2022,False
3.02582384,41.41468190049747,-8.155844121690205,14,2022,False
2.09876116,41.43180759908623,-8.23544453369376,-1,2022,True
0.88047445,41.567049323823525,-8.564749182577152,-1,2022,True
3.5807675,41.42552168622981,-8.138704070691542,14,2022,False
1.23026907,41.69149864523296,-8.034721056903244,-1,2022,True
2.75415189,41.49186141779843,-8.267882195442708,-1,2022,True
0.80465751,41.626154537810926,-8.183976732908702,13,2022,False
0.66787886,41.50657035382819,-8.650450838364888,-1,2022,True
1.14221325,41.627552633161855,-8.108813081087856,13,2022,False
12.85685662,41.41035438894593,-8.010633201451375,14,2022,False
6.28734124,41.44465712353261,-8.07063767701352,14,2022,False
10.72942146,41.73891392650676,-8.297659864899893,12,2022,False
3.04175145,41.465808308105906,-8.121118326204575,14,2022,False
0.20203557,41.50933772486918,-8.130083357181391,14,2022,False
1.94915746,41.6173990429298,-8.594223075510778,-1,2022,True
2.6451876,41.403762683661874,-8.00933372017872,14,2022,False
0.81111412,41.757203320639064,-8.289531167039792,12,2022,False
24.45877432,41.532050335648776,-8.029038217489841,14,2022,False
1.22837954,41.605286474739465,-8.490556795883752,-1,2022,True
6.41322308,41.69502507887652,-8.219459449220775,-1,2022,True
1.2049745,41.679541050067506,-7.984746632206588,-1,2022,True
11.10946779,41.45461437802086,-8.388536654944108,-1,2022,True
0.48894002,41.38790690165429,-8.054270488813934,14,2022,False
4.92558909,41.46940944272675,-8.213871823502835,-1,2022,True
0.59543061,41.35753517642302,-8.32187064648725,-1,2022,True
14.48683397,41.42186280404086,-8.013754721056978,14,2022,False
6.64595347,41.736472774093535,-8.445628086293336,12,2022,False
55.5334831,41.460150780662154,-8.051766335913614,14,2022,False
6.18309063,41.73881860919624,-8.307940985618215,12,2022,False
22.21312529,41.55861296637005,-8.123728758972362,14,2022,False
0.78184204,41.37158694204891,-8.062117563002005,14,2022,False
186.68833947,41.46755357356952,-8.101015857339712,14,2022,False
2.96560249,41.46695065200187,-8.091230436587622,14,2022,False
0.9409104,41.3885519736258,-8.05374682291976,14,2022,False
1.69352175,41.41949202248413,-8.007920063645459,14,2022,False
0.12300213,41.37181715993275,-8.063245346391781,14,2022,False
6.74329918,41.356846842036624,-8.122352129568384,14,2022,False
4.15342413,41.44002569018847,-8.105498678362485,14,2022,False
2.97249677,41.35323064841934,-8.122665208667147,14,2022,False
1.32609371,41.448513974416464,-8.097621943324189,14,2022,False
3.54921114,41.47036807141017,-8.733090275005027,-1,2022,True
10.25873107,41.43347096220074,-8.109458210280657,14,2022,False
0.18032153,41.394826009445886,-8.147699141372843,14,2022,False
0.17245358,41.67502121552081,-8.447799160203482,-1,2022,True
0.74140657,41.43688062567002,-8.114466862045468,14,2022,False
0.86041756,41.448791828570776,-8.099152523695414,14,2022,False
3.72901332,41.65259838375201,-8.234705142398694,13,2022,False
1.33411001,41.52780962019537,-8.220980846642115,14,2022,False
2.91290087,41.560765942334484,-8.253983561791108,14,2022,False
0.31811368,41.45597566274899,-8.104918271904314,14,2022,False
0.72673178,41.524848015701984,-8.191276848206957,14,2022,False
0.03866504,41.44496726821769,-8.108063453483197,14,2022,False
3.01782459,41.63693121724763,-8.11909755458174,13,2022,False
5.55689745,41.55694451293927,-8.251112271581393,14,2022,False
5.62140322,41.61362678883524,-8.527203198612723,-1,2022,True
25.96039037,41.56602544021203,-8.257140607663446,-1,2022,True
1.72324669,41.64693172561477,-8.29470171764866,-1,2022,True
162.56208812,41.448597206472144,-8.43057405222329,-1,2022,True
10.15063041,41.43566592023894,-8.512725159202247,-1,2022,True
20.83720622,41.507030099847164,-8.14146432486517,14,2022,False
37.99806084,41.43050340569098,-8.097193443861848,14,2022,False
1.62338878,41.646992648714246,-8.30096018632051,-1,2022,True
1.84067325,41.62715008907699,-8.480086034021431,-1,2022,True
1.26499823,41.48618080083066,-8.140771309745844,14,2022,False
9.82162936,41.40724415124264,-8.182676652812072,14,2022,False
0.50203636,41.533208510596666,-8.246677967728893,14,2022,False
15.19200624,41.42603630601914,-8.152764022947206,14,2022,False
2.23473043,41.419469039835214,-8.169510501987796,14,2022,False
98.34979894,41.52265334401921,-8.199756359691264,14,2022,False
61.35982486,41.35313509618984,-8.026168707430072,-1,2022,True
4.61897137,41.578524569234524,-8.297845192411856,-1,2022,True
10.15957955,41.44044841466843,-8.032439346834469,14,2022,False
1.12119479,41.5640937320819,-7.831590548413823,-1,2022,True
21.84758232,41.54852199958413,-7.944923203511208,-1,2022,True
11.84922688,41.63990962602391,-8.265405113951367,13,2022,False
2.20006204,41.56475519800356,-8.165021077620402,14,2022,False
0.87100657,41.51579552971458,-8.045539584731308,14,2022,False
0.60513445,41.6502935997875,-8.169638596884367,13,2022,False
